word:let's start_time:0:0 end_time:0:0
word:split start_time:13:25 end_time:13:25
word:it start_time:13:25 end_time:13:25
word:later start_time:13:25 end_time:13:26
word:for start_time:13:26 end_time:13:26
word:energy start_time:13:26 end_time:13:26
word:so start_time:13:26 end_time:13:27
word:this start_time:13:27 end_time:13:27
word:is start_time:13:27 end_time:13:27
word:an start_time:13:27 end_time:13:27
word:overview start_time:13:27 end_time:13:28
word:of start_time:13:28 end_time:13:28
word:photosynthesis start_time:13:28 end_time:13:28
word:in start_time:13:28 end_time:13:29
word:the start_time:13:29 end_time:13:29
word:next start_time:13:29 end_time:13:29
word:couple start_time:13:29 end_time:13:29
word:of start_time:13:29 end_time:13:30
word:videos start_time:13:30 end_time:13:30
word:I'm start_time:13:30 end_time:13:30
word:actually start_time:13:30 end_time:13:30
word:going start_time:13:30 end_time:13:30
word:to start_time:13:30 end_time:13:30
word:double start_time:13:30 end_time:13:31
word:little start_time:13:31 end_time:13:31
word:bit start_time:13:31 end_time:13:31
word:deeper start_time:13:31 end_time:13:31
word:and start_time:13:31 end_time:13:32
word:tell start_time:13:32 end_time:13:32
word:you start_time:13:32 end_time:13:32
word:about start_time:13:32 end_time:13:32
word:the start_time:13:32 end_time:13:32
word:light start_time:13:32 end_time:13:32
word:reactions start_time:13:32 end_time:13:33
word:and start_time:13:33 end_time:13:33
word:the start_time:13:33 end_time:13:33
word:dark start_time:13:33 end_time:13:33
word:reactions start_time:13:33 end_time:13:34
word:of start_time:13:34 end_time:13:34
word:how start_time:13:34 end_time:13:34
word:they start_time:13:34 end_time:13:34
word:actually start_time:13:34 end_time:13:34
word:occur start_time:13:34 end_time:13:35
link:https://www.youtube.com/watch?v=ex0NwMcf8iE
